age,country,education,work_experience,language_score,financial_status,previous_visas,travel_history,visa_type,purpose,marital_status,dependents,application_complete,job_offer,sponsor,processing_time_days,visa_status,age_group,experience_level,language_proficiency,high_financial_status,total_experience_score,application_strength,has_support,has_dependents,processing_speed,age_experience_ratio
53,Japan,PhD,14,9.0,183149,4,8,Student,Education,Divorced,0,0,0,0,39,Approved,46-55,Expert,Low,1,22,0.4950813027912888,0,0,Normal,3.533333333333333
26,Malaysia,Master,2,7.1,97276,2,6,Work,Employment,Single,0,1,1,1,61,Approved,26-35,Entry,Low,1,6,0.19493530230980896,0,0,Slow,8.666666666666666
28,France,High School,3,7.0,5791,0,2,Student,Education,Married,0,1,0,1,29,Approved,26-35,Mid,Low,0,3,0.07107385279659548,0,0,Fast,7.0
61,Australia,High School,1,6.1,20292,3,12,Student,Education,Divorced,1,1,0,1,83,Rejected,55+,Entry,Low,0,7,0.06255928466590216,0,1,Slow,30.5
26,Belgium,Master,2,7.5,48942,2,6,Student,Education,Single,0,1,0,1,77,Rejected,26-35,Entry,Low,0,6,0.12356717679370657,0,0,Slow,8.666666666666666
38,Brazil,Bachelor,12,6.2,36768,4,16,Work,Employment,Single,0,1,1,1,48,Approved,36-45,Expert,Low,0,20,0.23932030421243097,0,0,Normal,2.923076923076923
67,Egypt,Master,18,7.9,47649,0,3,Business,Business,Married,3,1,0,1,57,Approved,55+,Expert,Low,0,18,0.3435155362675993,0,1,Normal,3.526315789473684
41,Denmark,Master,10,8.2,114161,1,5,Student,Education,Divorced,0,1,0,1,40,Approved,36-45,Senior,Low,1,12,0.33393107952442214,0,0,Normal,3.727272727272727
30,Serbia,Master,3,8.0,43998,0,6,Student,Education,Divorced,1,1,0,1,41,Approved,26-35,Mid,Low,0,3,0.1314374140907926,0,1,Normal,7.5
21,Bangladesh,Master,2,8.1,112037,4,8,Student,Education,Married,2,1,0,1,45,Approved,18-25,Entry,Low,1,10,0.2200973021596701,0,1,Normal,7.0
53,Russia,High School,1,6.2,27902,1,6,Work,Employment,Divorced,2,1,0,1,74,Rejected,46-55,Entry,Low,0,3,0.07428485331690435,0,1,Slow,26.5
55,Indonesia,High School,0,5.6,11220,2,2,Tourist,Tourism,Single,0,1,0,0,52,Approved,46-55,Entry,Low,0,4,0.033645582163501234,0,0,Normal,55.0
55,Austria,High School,0,5.9,6696,4,7,Business,Business,Single,0,1,0,0,51,Rejected,46-55,Entry,Low,0,8,0.027753299301854217,0,0,Normal,55.0
54,Lebanon,PhD,12,8.0,75271,2,8,Business,Business,Single,0,1,1,0,48,Approved,46-55,Expert,Low,1,16,0.3025282765868773,0,0,Normal,4.153846153846154
69,Romania,Master,7,8.3,118494,2,6,Work,Employment,Divorced,1,1,1,1,14,Approved,55+,Senior,Low,1,11,0.2993572867833781,0,1,Fast,8.625
47,Greece,Master,4,6.8,59917,4,10,Work,Employment,Married,1,1,1,1,30,Approved,46-55,Mid,Low,0,12,0.16553112560152622,0,1,Fast,9.4
38,India,Master,8,6.7,53122,3,7,Tourist,Tourism,Divorced,0,1,0,1,45,Approved,36-45,Senior,Low,0,14,0.21020160260309753,0,0,Normal,4.222222222222222
21,Taiwan,Bachelor,0,6.4,72354,1,6,Work,Employment,Single,0,1,1,0,12,Approved,18-25,Entry,Low,1,2,0.12783148412281362,0,0,Fast,21.0
41,Pakistan,Master,15,7.1,104132,4,13,Tourist,Tourism,Married,2,1,0,0,30,Approved,36-45,Expert,Low,1,23,0.38453916864478954,0,1,Fast,2.5625
45,South Africa,High School,0,5.1,29203,2,9,Work,Employment,Divorced,0,1,1,1,50,Approved,36-45,Entry,Low,0,4,0.059145056677426616,0,0,Normal,45.0
30,Pakistan,PhD,5,8.4,63229,0,2,Business,Business,Widowed,0,1,0,0,80,Rejected,26-35,Mid,Low,1,5,0.1890968287044827,0,0,Slow,5.0
46,Ukraine,Master,17,8.2,40587,0,6,Business,Business,Single,0,1,0,1,15,Approved,46-55,Expert,Low,0,17,0.3200196252222961,0,0,Fast,2.5555555555555554
32,Hong Kong,PhD,5,8.4,116653,0,0,Work,Employment,Divorced,1,1,1,0,33,Approved,26-35,Mid,Low,1,5,0.2693070231343303,0,1,Normal,5.333333333333333
18,Bulgaria,Bachelor,0,6.3,58462,3,11,Student,Education,Single,0,1,0,1,31,Approved,18-25,Entry,Low,0,6,0.10667419112679227,0,0,Normal,18.0
40,Lebanon,Bachelor,1,7.3,20692,0,0,Work,Employment,Married,1,1,1,1,48,Rejected,36-45,Entry,Low,0,1,0.06675984017975248,0,1,Normal,20.0
21,Tanzania,Master,2,7.2,110484,0,2,Family,Family Reunion,Single,0,1,0,0,30,Rejected,18-25,Entry,Low,1,2,0.21506564537714626,0,0,Fast,7.0
48,Italy,PhD,5,8.4,111968,2,6,Student,Education,Single,0,1,0,1,36,Approved,46-55,Mid,Low,1,9,0.2622730166783585,0,0,Normal,8.0
24,Hong Kong,High School,1,6.3,29910,4,11,Student,Education,Divorced,0,1,0,0,68,Rejected,18-25,Entry,Low,0,9,0.0775996419964329,0,0,Slow,12.0
45,Ecuador,Bachelor,6,7.0,44447,1,4,Student,Education,Single,0,1,0,1,48,Approved,36-45,Senior,Low,0,8,0.17049084799991715,0,0,Normal,6.428571428571429
49,Japan,Master,7,7.4,94505,2,6,Tourist,Tourism,Married,0,1,0,0,46,Approved,46-55,Senior,Low,1,11,0.26064047122899026,0,0,Normal,6.125
54,Croatia,Master,15,7.2,72110,1,7,Work,Employment,Single,0,1,1,0,46,Approved,46-55,Expert,Low,1,17,0.3367616969835029,0,0,Normal,3.375
40,Russia,High School,3,7.0,12679,2,5,Student,Education,Single,0,0,0,1,74,Rejected,36-45,Mid,Low,0,7,0.08141541874509783,0,0,Slow,10.0
52,Qatar,Master,12,6.9,116764,4,14,Tourist,Tourism,Married,1,1,0,1,31,Approved,46-55,Expert,Low,1,20,0.3615254014273548,0,1,Normal,4.0
68,Australia,Master,12,6.9,54417,4,12,Business,Business,Single,0,0,0,1,28,Approved,55+,Expert,Low,0,20,0.26791831487229134,0,0,Fast,5.230769230769231
32,Poland,Master,3,6.8,73681,0,7,Work,Employment,Married,2,1,1,0,45,Approved,26-35,Mid,Low,1,3,0.17240313738483962,0,1,Normal,8.0
43,Algeria,Bachelor,9,7.8,44835,1,5,Student,Education,Married,2,1,0,0,62,Rejected,36-45,Senior,Low,0,11,0.21485269719317956,0,1,Slow,4.3
19,India,High School,0,6.2,11891,4,8,Business,Business,Single,0,1,0,0,68,Rejected,18-25,Entry,Low,0,8,0.036453014037985135,0,0,Slow,19.0
45,Austria,Master,2,8.0,95090,3,8,Business,Business,Married,0,1,0,0,67,Rejected,36-45,Entry,Low,1,8,0.19435326642661702,0,0,Slow,15.0
45,Rwanda,Bachelor,14,7.5,58007,4,13,Work,Employment,Married,1,0,1,0,26,Approved,36-45,Expert,Low,0,22,0.30269450750564963,0,1,Fast,3.0
53,South Korea,PhD,21,7.7,191385,4,11,Student,Education,Single,0,1,0,1,23,Approved,46-55,Expert,Low,1,29,0.6000984649593979,0,0,Fast,2.409090909090909
31,Ghana,Master,2,7.8,53899,2,4,Work,Employment,Single,0,0,1,1,66,Rejected,26-35,Entry,Low,0,6,0.13190956099909656,0,0,Slow,10.333333333333334
29,Pakistan,PhD,5,7.8,104623,1,7,Family,Family Reunion,Married,1,0,0,1,51,Rejected,26-35,Mid,Low,1,7,0.2494453160552822,0,1,Normal,4.833333333333333
36,New Zealand,Master,4,8.4,115949,2,6,Student,Education,Divorced,1,1,0,0,64,Approved,36-45,Mid,Low,1,8,0.2544569419816779,0,1,Slow,7.2
33,China,High School,1,5.5,7817,3,12,Student,Education,Married,1,1,0,1,65,Rejected,26-35,Entry,Low,0,7,0.04202945957769558,0,1,Slow,16.5
62,China,High School,3,5.9,17524,2,9,Work,Employment,Single,0,0,1,1,80,Rejected,55+,Mid,Low,0,7,0.08538964740660973,0,0,Slow,15.5
18,Belgium,Bachelor,0,6.9,23133,0,5,Work,Employment,Married,2,0,0,1,30,Rejected,18-25,Entry,Low,0,0,0.05543162675474814,0,1,Fast,18.0
31,Vietnam,Bachelor,3,6.7,59694,1,5,Business,Business,Single,0,1,1,0,15,Approved,26-35,Mid,Low,0,5,0.15110321245427882,0,0,Fast,7.75
23,Australia,Master,2,7.0,59812,4,7,Work,Employment,Single,0,1,1,1,48,Approved,18-25,Entry,Low,0,10,0.13838727288258879,0,0,Normal,7.666666666666667
24,Peru,Master,2,7.3,55418,1,7,Student,Education,Single,0,1,0,0,71,Rejected,18-25,Entry,Low,0,4,0.13269017056294313,0,0,Slow,8.0
33,Canada,High School,4,6.4,26768,2,10,Student,Education,Married,3,1,0,1,85,Rejected,26-35,Mid,Low,0,8,0.11456158877996629,0,1,Slow,6.6
55,South Korea,Master,18,6.6,77195,0,4,Student,Education,Married,1,1,0,0,72,Approved,46-55,Expert,Low,1,18,0.3839755692981526,0,1,Slow,2.8947368421052633
27,Denmark,Master,2,7.2,100750,2,9,Student,Education,Single,0,1,0,0,49,Approved,26-35,Entry,Low,1,6,0.20045112694759892,0,0,Normal,9.0
64,Canada,Bachelor,8,7.6,72935,4,10,Family,Family Reunion,Married,3,1,0,1,52,Approved,55+,Senior,Low,1,16,0.24264861859288805,0,1,Normal,7.111111111111111
28,Peru,Master,2,7.8,77889,0,7,Business,Business,Widowed,2,1,0,1,32,Rejected,26-35,Entry,Low,1,2,0.16792787794226902,0,1,Normal,9.333333333333334
24,Greece,Bachelor,1,7.2,77667,4,11,Tourist,Tourism,Married,3,1,0,0,14,Approved,18-25,Entry,Low,1,9,0.15200146618380622,0,1,Fast,12.0
48,Israel,High School,3,6.2,21297,4,7,Business,Business,Single,0,1,1,0,26,Approved,46-55,Mid,Low,0,11,0.0919543872910028,0,0,Fast,12.0
38,Denmark,Master,9,7.6,62660,2,8,Student,Education,Single,0,0,0,1,57,Rejected,36-45,Senior,Low,1,13,0.24101495227913405,0,0,Normal,3.8
24,South Africa,Master,2,7.1,88534,1,1,Work,Employment,Married,0,1,1,1,31,Rejected,18-25,Entry,Low,1,4,0.1818101615546104,0,0,Normal,8.0
25,New Zealand,Master,2,6.6,115479,3,5,Work,Employment,Single,0,0,1,1,61,Rejected,18-25,Entry,Low,1,8,0.22076508235635206,0,0,Slow,8.333333333333334
69,Australia,Master,18,7.2,103326,2,8,Business,Business,Married,3,1,1,1,33,Approved,55+,Expert,Low,1,22,0.4250083596292088,0,1,Normal,3.6315789473684212
62,Finland,Bachelor,7,7.3,33037,4,5,Student,Education,Single,0,1,0,0,48,Approved,55+,Senior,Low,0,15,0.1680531054156129,0,0,Normal,7.75
23,Peru,Master,2,7.4,50027,0,7,Student,Education,Single,0,1,0,1,29,Approved,18-25,Entry,Low,0,2,0.12489618362502555,0,0,Fast,7.666666666666667
31,Indonesia,Master,3,6.9,116732,3,10,Tourist,Tourism,Widowed,2,1,0,0,10,Approved,26-35,Mid,Low,1,9,0.237339425951764,0,1,Fast,7.75
29,Ukraine,Bachelor,1,6.6,37838,1,4,Tourist,Tourism,Married,1,0,0,1,44,Rejected,26-35,Entry,Low,0,3,0.09040265228094607,0,1,Normal,14.5
37,Turkey,High School,3,6.1,13987,2,2,Family,Family Reunion,Single,0,0,0,1,89,Rejected,36-45,Mid,Low,0,7,0.08067923527538835,0,0,Slow,9.25
56,Peru,Master,16,6.9,87754,3,4,Student,Education,Widowed,0,0,0,1,41,Rejected,55+,Expert,Low,1,22,0.37314252657846436,0,0,Normal,3.2941176470588234
52,Morocco,Bachelor,1,7.6,71323,2,10,Student,Education,Single,0,1,0,0,36,Approved,46-55,Entry,Low,1,5,0.1436766557341403,0,0,Normal,26.0
57,Sweden,Bachelor,12,7.4,24162,4,10,Tourist,Tourism,Single,0,1,0,0,54,Rejected,55+,Expert,Low,0,20,0.22399379719343843,0,0,Normal,4.384615384615385
61,Portugal,Bachelor,5,6.5,37798,2,4,Student,Education,Married,2,1,0,0,63,Approved,55+,Mid,Low,0,9,0.1452150105226645,0,1,Slow,10.166666666666666
57,Hungary,Bachelor,6,6.5,37934,1,6,Work,Employment,Married,2,1,1,1,30,Approved,55+,Senior,Low,0,8,0.15921230284564947,0,1,Fast,8.142857142857142
59,South Africa,High School,0,5.4,6829,1,7,Business,Business,Married,3,1,1,1,34,Approved,55+,Entry,Low,0,2,0.026452984010209447,0,1,Normal,59.0
34,Croatia,PhD,5,7.1,112940,2,8,Tourist,Tourism,Married,0,0,0,1,75,Rejected,26-35,Mid,Low,1,9,0.25983236657701475,0,0,Slow,5.666666666666667
48,Ukraine,Bachelor,14,6.9,41890,0,3,Work,Employment,Married,1,1,0,1,29,Rejected,46-55,Expert,Low,0,14,0.27669662446383597,0,1,Fast,3.2
34,New Zealand,Bachelor,1,7.5,71444,0,2,Student,Education,Divorced,0,1,0,0,33,Approved,26-35,Entry,Low,1,1,0.14355832377708,0,0,Normal,17.0
31,Ethiopia,Master,2,8.4,89276,0,5,Tourist,Tourism,Married,3,1,0,0,33,Rejected,26-35,Entry,Low,1,2,0.18682419203280276,0,1,Normal,10.333333333333334
66,New Zealand,Master,12,6.6,107934,4,10,Work,Employment,Single,0,1,1,1,76,Rejected,55+,Expert,Low,1,20,0.3473681384591092,0,0,Slow,5.076923076923077
46,Saudi Arabia,Bachelor,10,6.5,76075,3,10,Tourist,Tourism,Divorced,0,1,0,0,19,Approved,46-55,Senior,Low,1,16,0.27164918627316476,0,0,Fast,4.181818181818182
58,Japan,Master,13,6.8,46634,3,6,Work,Employment,Single,0,0,1,1,66,Rejected,55+,Expert,Low,0,19,0.2697261094098248,0,0,Slow,4.142857142857143
29,Indonesia,Bachelor,2,7.9,25204,4,5,Student,Education,Married,1,1,0,1,38,Approved,26-35,Entry,Low,0,10,0.08912720982425984,0,1,Normal,9.666666666666666
19,Japan,High School,0,6.9,18461,2,8,Student,Education,Single,0,1,0,1,42,Rejected,18-25,Entry,Low,0,4,0.04841713835297651,0,0,Normal,19.0
51,Taiwan,Bachelor,2,7.6,26044,3,12,Business,Business,Single,0,1,0,0,53,Rejected,46-55,Entry,Low,0,8,0.0894883764033455,0,0,Normal,17.0
30,Pakistan,Bachelor,1,6.0,45073,3,6,Tourist,Tourism,Widowed,2,1,0,0,39,Approved,26-35,Entry,Low,0,7,0.0994652001377136,0,1,Normal,15.0
20,UK,Master,2,6.9,82467,2,9,Business,Business,Single,0,1,0,0,26,Approved,18-25,Entry,Low,1,6,0.17210123579828582,0,0,Fast,6.666666666666667
57,Ethiopia,Master,11,8.5,84168,2,10,Work,Employment,Single,0,1,0,1,43,Approved,55+,Expert,Low,1,15,0.303593029155417,0,0,Normal,4.75
40,Canada,Bachelor,8,6.3,33197,2,5,Student,Education,Single,0,1,0,1,53,Rejected,36-45,Senior,Low,0,12,0.17908643106942887,0,0,Normal,4.444444444444445
54,Belgium,Master,11,8.3,80963,0,4,Tourist,Tourism,Married,1,1,0,0,19,Approved,46-55,Expert,Low,1,11,0.2981810781006914,0,1,Fast,4.5
36,Brazil,Bachelor,7,6.8,73925,0,3,Business,Business,Married,0,1,0,1,32,Approved,36-45,Senior,Low,1,7,0.22794189004139176,0,0,Normal,4.5
42,South Africa,Bachelor,11,6.3,70421,0,6,Work,Employment,Single,0,1,0,1,34,Approved,36-45,Expert,Low,1,11,0.27635343753316644,0,0,Normal,3.5
22,Nepal,Bachelor,0,6.2,25251,4,12,Student,Education,Single,0,1,0,0,57,Approved,18-25,Entry,Low,0,8,0.05651156820058554,0,0,Normal,22.0
47,Serbia,Bachelor,10,7.5,32642,2,5,Tourist,Tourism,Married,0,1,0,0,50,Rejected,46-55,Senior,Low,0,14,0.20943936719051331,0,0,Normal,4.2727272727272725
58,Spain,Master,12,7.6,66029,1,6,Student,Education,Married,0,1,0,1,35,Approved,55+,Expert,Low,1,14,0.2874524414393659,0,0,Normal,4.461538461538462
30,Denmark,Bachelor,7,7.3,32972,1,6,Work,Employment,Single,0,0,1,1,46,Rejected,26-35,Senior,Low,0,9,0.1679555151446122,0,0,Normal,3.75
26,Algeria,Bachelor,3,7.2,57382,4,8,Work,Employment,Married,1,1,0,1,30,Approved,26-35,Mid,Low,0,11,0.14913200158422402,0,1,Fast,6.5
20,Hungary,Bachelor,0,6.2,39783,3,7,Work,Employment,Single,0,0,1,1,79,Rejected,18-25,Entry,Low,0,6,0.07832975001876735,0,0,Slow,20.0
62,Norway,Master,10,8.0,86000,1,1,Family,Family Reunion,Single,0,0,0,1,38,Rejected,55+,Senior,Low,1,12,0.2910504699605756,0,0,Normal,5.636363636363637
22,Egypt,Bachelor,0,6.6,36529,2,8,Business,Business,Single,0,1,0,1,31,Rejected,18-25,Entry,Low,0,4,0.07464423091359508,0,0,Normal,22.0
30,Peru,Bachelor,5,7.8,20199,2,6,Tourist,Tourism,Divorced,0,1,0,0,43,Approved,26-35,Mid,Low,0,9,0.12269206930203543,0,0,Normal,5.0
19,Myanmar,Master,2,7.2,94277,2,2,Business,Business,Single,0,1,0,1,28,Approved,18-25,Entry,Low,1,6,0.19073263734471627,0,0,Fast,6.333333333333333
35,Algeria,Master,10,7.8,43475,4,16,Work,Employment,Single,0,1,0,0,59,Approved,26-35,Senior,Low,0,18,0.22660391189436438,0,0,Normal,3.1818181818181817
22,South Africa,Master,2,7.3,116374,4,8,Tourist,Tourism,Married,3,1,0,0,10,Approved,18-25,Entry,Low,1,10,0.22420882531859213,0,1,Fast,7.333333333333333
18,Russia,Bachelor,0,7.6,21923,4,15,Business,Business,Single,0,1,0,1,72,Rejected,18-25,Entry,Low,0,8,0.05571494632535094,0,0,Slow,18.0
28,Turkey,Master,2,8.4,96752,3,9,Work,Employment,Married,0,0,1,1,18,Approved,26-35,Entry,Low,1,8,0.19804857458666508,0,0,Fast,9.333333333333334
63,Poland,Bachelor,7,7.1,65873,0,5,Work,Employment,Single,0,1,1,1,77,Rejected,55+,Senior,Low,1,7,0.21675270754758497,0,0,Slow,7.875
35,Saudi Arabia,High School,4,6.3,14101,0,7,Work,Employment,Married,1,1,1,1,78,Rejected,26-35,Mid,Low,0,4,0.09524349704511155,0,1,Slow,7.0
59,Nigeria,Master,19,7.0,57853,1,1,Tourist,Tourism,Married,3,1,0,0,14,Approved,55+,Expert,Low,0,21,0.3699288108741966,0,1,Fast,2.95
36,Peru,High School,1,5.5,16607,2,6,Work,Employment,Married,3,1,0,0,34,Rejected,36-45,Entry,Low,0,5,0.05522666699455617,0,1,Normal,18.0
66,Saudi Arabia,Bachelor,7,7.8,54142,0,4,Student,Education,Divorced,0,0,0,1,53,Approved,55+,Senior,Low,0,7,0.20123991571513997,0,0,Normal,8.25
21,France,Master,2,8.2,53027,1,6,Tourist,Tourism,Single,0,0,0,1,60,Rejected,18-25,Entry,Low,0,4,0.1318003499789029,0,0,Normal,7.0
69,France,PhD,6,8.1,64233,0,4,Work,Employment,Single,0,1,1,1,25,Approved,55+,Senior,Low,1,6,0.20349732649252283,0,0,Fast,9.857142857142858
45,UK,Master,3,7.2,70087,1,1,Student,Education,Single,0,1,0,1,29,Approved,36-45,Mid,Low,1,5,0.16820714609289455,0,0,Fast,11.25
21,Egypt,Master,2,8.3,64103,0,5,Family,Family Reunion,Married,0,1,0,1,28,Approved,18-25,Entry,Low,1,2,0.14872973215741803,0,0,Fast,7.0
48,Austria,Bachelor,11,6.5,34563,0,7,Tourist,Tourism,Divorced,2,1,0,1,83,Rejected,46-55,Expert,Low,0,11,0.22311663849405527,0,1,Slow,4.0
31,UK,Master,3,8.1,65851,1,5,Business,Business,Single,0,1,0,1,34,Approved,26-35,Mid,Low,1,5,0.16454726320121973,0,0,Normal,7.75
50,Sweden,Bachelor,10,7.0,51037,3,3,Family,Family Reunion,Single,0,1,0,1,46,Approved,46-55,Senior,Low,0,16,0.23555741388370452,0,0,Normal,4.545454545454546
60,Indonesia,Master,10,6.9,86598,2,5,Work,Employment,Single,0,1,1,1,54,Approved,55+,Senior,Low,1,14,0.2886483004537818,0,0,Normal,5.454545454545454
23,Vietnam,Bachelor,0,7.0,21967,3,9,Student,Education,Single,0,1,0,0,36,Rejected,18-25,Entry,Low,0,6,0.05398100743187448,0,0,Normal,23.0
63,Ukraine,Master,5,7.5,66158,1,2,Work,Employment,Married,2,1,1,1,31,Approved,55+,Mid,Low,1,7,0.19079439645465157,0,1,Normal,10.5
21,Israel,Master,2,6.5,78110,1,7,Work,Employment,Married,1,1,1,0,52,Approved,18-25,Entry,Low,1,4,0.1643596848636713,0,1,Normal,7.0
42,Lebanon,Master,8,7.3,50233,4,7,Family,Family Reunion,Married,0,1,0,1,53,Approved,36-45,Senior,Low,0,16,0.20766409040431363,0,0,Normal,4.666666666666667
30,Kenya,Master,3,7.0,119291,1,4,Tourist,Tourism,Married,0,1,0,1,10,Approved,26-35,Mid,Low,1,5,0.24148147985162136,0,0,Fast,7.5
38,Israel,Bachelor,3,6.3,56167,0,0,Business,Business,Widowed,0,1,0,0,56,Approved,36-45,Mid,Low,0,3,0.14460781421090368,0,0,Normal,9.5
41,Vietnam,Master,14,7.3,50489,0,6,Tourist,Tourism,Married,2,0,0,0,36,Approved,36-45,Expert,Low,0,14,0.29080706662283307,0,1,Normal,2.7333333333333334
51,Belgium,Bachelor,0,6.9,38744,1,2,Tourist,Tourism,Single,0,0,0,0,63,Rejected,46-55,Entry,Low,0,2,0.07886980707154118,0,0,Slow,51.0
28,Ireland,Master,3,7.7,64178,2,6,Tourist,Tourism,Married,3,1,0,0,39,Approved,26-35,Mid,Low,1,7,0.16083543976454082,0,1,Normal,7.0
68,Ecuador,Bachelor,4,7.5,61638,3,5,Tourist,Tourism,Married,3,1,0,0,26,Rejected,55+,Mid,Low,1,10,0.17021501569986722,0,1,Fast,13.6
33,Brazil,High School,0,5.4,26556,2,8,Business,Business,Married,2,1,1,1,55,Approved,26-35,Entry,Low,0,4,0.05607088056452218,0,1,Normal,33.0
66,Austria,Master,18,8.5,58151,4,5,Work,Employment,Widowed,1,1,1,1,36,Approved,55+,Expert,Low,0,26,0.3610831212837392,0,1,Normal,3.473684210526316
44,South Africa,Bachelor,14,6.6,70126,4,13,Work,Employment,Married,1,1,1,0,33,Approved,36-45,Expert,Low,1,22,0.31818983818652946,0,1,Normal,2.933333333333333
45,Malaysia,Bachelor,8,7.6,66005,3,6,Work,Employment,Married,3,1,1,1,24,Approved,36-45,Senior,Low,1,14,0.2322439943154314,0,1,Fast,5.0
37,Qatar,High School,0,5.2,18830,4,7,Work,Employment,Single,0,1,1,0,22,Approved,36-45,Entry,Low,0,8,0.043871150814503414,0,0,Fast,37.0
61,Poland,Master,4,7.9,93006,2,7,Business,Business,Married,3,1,0,1,36,Approved,55+,Mid,Low,1,8,0.21851057909600863,0,1,Normal,12.2
54,Saudi Arabia,High School,0,5.4,5257,0,1,Business,Business,Divorced,1,1,1,0,41,Rejected,46-55,Entry,Low,0,0,0.024092800840777723,0,1,Normal,54.0
40,Morocco,High School,2,5.3,24779,1,6,Tourist,Tourism,Married,1,1,0,0,78,Rejected,36-45,Entry,Low,0,4,0.08068911959079389,0,1,Slow,13.333333333333334
32,Hong Kong,Bachelor,3,7.4,73466,1,3,Work,Employment,Single,0,1,1,0,41,Approved,26-35,Mid,Low,1,5,0.17388033879614506,0,0,Normal,8.0
37,Jordan,Master,9,7.8,106436,0,3,Work,Employment,Single,0,1,1,1,35,Approved,36-45,Senior,Low,1,9,0.3073397477149122,0,0,Normal,3.7
53,Turkey,PhD,5,8.7,161302,0,2,Student,Education,Married,0,1,0,1,90,Rejected,46-55,Mid,Low,1,5,0.33724253097908674,0,0,Slow,8.833333333333334
47,Nigeria,Master,10,7.9,106117,1,5,Tourist,Tourism,Married,1,1,0,0,45,Approved,46-55,Senior,Low,1,12,0.3209539081408924,0,1,Normal,4.2727272727272725
37,Bulgaria,Bachelor,9,7.0,79047,0,1,Work,Employment,Divorced,1,1,1,1,64,Approved,36-45,Senior,Low,1,9,0.26381821029279673,0,1,Slow,3.7
36,Canada,Bachelor,7,6.3,27036,4,11,Student,Education,Single,0,1,0,1,34,Approved,36-45,Senior,Low,0,15,0.15604327131907358,0,0,Normal,4.5
42,Finland,High School,1,5.8,14446,2,10,Work,Employment,Single,0,1,0,1,69,Rejected,36-45,Entry,Low,0,5,0.05288216583097986,0,0,Slow,21.0
59,Morocco,Master,4,7.1,65231,3,7,Work,Employment,Single,0,1,0,0,19,Approved,55+,Mid,Low,1,10,0.17440950560302762,0,0,Fast,11.8
43,Singapore,Master,14,8.3,95383,1,2,Tourist,Tourism,Single,0,1,0,0,56,Approved,36-45,Expert,Low,1,16,0.36121041471982274,0,0,Normal,2.8666666666666667
32,UAE,Master,7,7.4,43387,4,7,Work,Employment,Married,1,1,1,1,35,Approved,26-35,Senior,Low,0,15,0.18389247933648972,0,1,Normal,4.0
66,South Africa,Master,3,8.4,56958,1,2,Work,Employment,Married,0,1,1,1,56,Approved,55+,Mid,Low,0,5,0.1520954127395427,0,0,Normal,16.5
21,China,High School,2,5.5,24578,4,6,Family,Family Reunion,Single,0,1,0,1,57,Approved,18-25,Entry,Low,0,10,0.08098734044508411,0,0,Normal,7.0
27,Taiwan,High School,2,5.8,16280,3,4,Tourist,Tourism,Single,0,1,0,1,54,Rejected,26-35,Entry,Low,0,8,0.0694288163102594,0,0,Normal,9.0
28,Hungary,High School,4,6.9,7350,0,5,Student,Education,Married,0,1,0,1,76,Rejected,26-35,Mid,Low,0,4,0.08690762136010292,0,0,Slow,5.6
43,Ethiopia,High School,0,6.2,12411,4,14,Tourist,Tourism,Married,1,0,0,0,41,Rejected,36-45,Entry,Low,0,8,0.037233736205990534,0,1,Normal,43.0
67,Israel,Bachelor,0,7.3,61640,1,4,Work,Employment,Married,3,1,1,1,62,Rejected,55+,Entry,Low,1,2,0.114445604684333,0,1,Slow,67.0
45,New Zealand,Bachelor,14,7.4,53749,0,7,Work,Employment,Single,0,1,1,0,42,Approved,36-45,Expert,Low,0,14,0.2960015940607131,0,0,Normal,3.0
49,Israel,Bachelor,9,8.0,32872,2,6,Business,Business,Married,2,1,0,1,21,Approved,46-55,Senior,Low,0,13,0.19749158316270138,0,1,Fast,4.9
26,Switzerland,Master,2,6.8,41963,2,6,Business,Business,Single,0,1,1,1,46,Approved,26-35,Entry,Low,0,6,0.11098898446580328,0,0,Normal,8.666666666666666
60,Belgium,Bachelor,13,7.5,63797,1,4,Work,Employment,Widowed,2,0,1,1,44,Approved,55+,Expert,Low,1,15,0.29759444512035704,0,1,Normal,4.285714285714286
63,Hong Kong,High School,1,6.9,21740,1,7,Business,Business,Married,1,1,0,1,20,Approved,55+,Entry,Low,0,3,0.0671332956260403,0,1,Fast,31.5
63,Pakistan,Bachelor,1,6.0,30209,0,5,Student,Education,Single,0,1,0,1,69,Rejected,55+,Entry,Low,0,1,0.07714855724303601,0,0,Slow,31.5
38,Rwanda,High School,0,5.7,11779,3,13,Work,Employment,Single,0,1,0,0,87,Rejected,36-45,Entry,Low,0,6,0.03478485849410705,0,0,Slow,38.0
28,South Africa,High School,1,6.5,17496,1,2,Work,Employment,Married,0,1,0,1,42,Rejected,26-35,Entry,Low,0,3,0.05956140162408849,0,0,Normal,14.0
40,India,Bachelor,13,7.2,58584,0,5,Student,Education,Single,0,1,0,0,63,Approved,36-45,Expert,Low,0,13,0.28886770538610285,0,0,Slow,2.857142857142857
23,Singapore,Master,2,8.2,116715,1,5,Work,Employment,Married,2,1,1,1,59,Approved,18-25,Entry,Low,1,4,0.2274207988941495,0,1,Normal,7.666666666666667
63,South Korea,Bachelor,10,6.7,61449,1,2,Work,Employment,Single,0,1,1,0,25,Approved,55+,Senior,Low,1,12,0.25028987390922813,0,0,Fast,5.7272727272727275
