age,country,education,work_experience,language_score,financial_status,previous_visas,travel_history,visa_type,purpose,marital_status,dependents,application_complete,job_offer,sponsor,processing_time_days,visa_status
46,Brazil,Bachelor,11,6.4,76626,3,12,Family,Family Reunion,Single,0,1,0,1,17,Approved
32,Lebanon,Bachelor,6,7.1,42312,1,7,Business,Business,Divorced,1,1,1,0,35,Approved
62,Norway,Bachelor,5,6.3,57265,3,5,Work,Employment,Single,0,1,1,1,63,Approved
28,Egypt,PhD,5,8.4,91908,2,7,Student,Education,Divorced,2,1,0,1,50,Approved
23,Rwanda,Bachelor,0,6.3,51043,0,1,Work,Employment,Single,0,1,1,1,18,Approved
30,Brazil,PhD,5,7.2,170628,2,3,Student,Education,Single,0,0,0,0,28,Approved
65,Australia,Master,9,7.3,68419,4,14,Student,Education,Single,0,1,0,1,52,Approved
30,Iran,PhD,5,8.2,117831,1,5,Student,Education,Married,3,1,0,0,84,Rejected
33,Croatia,Master,7,7.7,85943,4,5,Work,Employment,Single,0,1,1,1,35,Approved
28,Mexico,High School,2,5.6,26753,4,8,Tourist,Tourism,Married,2,0,0,1,23,Approved
61,South Korea,Bachelor,4,7.8,47402,0,4,Student,Education,Married,3,1,0,1,83,Rejected
35,Sri Lanka,Bachelor,0,6.7,63614,2,9,Work,Employment,Married,3,1,1,1,38,Approved
62,Rwanda,Master,15,6.5,45229,4,13,Student,Education,Married,0,1,0,0,81,Rejected
48,Singapore,Bachelor,4,6.8,38403,0,5,Work,Employment,Divorced,0,1,0,1,58,Rejected
34,Bangladesh,Master,8,8.0,77685,0,4,Tourist,Tourism,Single,0,1,0,1,63,Rejected
43,Cambodia,PhD,11,8.9,161972,0,1,Work,Employment,Single,0,1,1,1,33,Approved
64,Argentina,Master,9,7.9,60342,2,5,Work,Employment,Single,0,1,1,1,21,Approved
22,Saudi Arabia,PhD,5,8.9,64909,3,10,Tourist,Tourism,Single,0,1,0,0,53,Approved
45,Morocco,Bachelor,0,7.5,48360,1,2,Work,Employment,Married,1,1,1,0,59,Approved
19,Brazil,Master,2,6.6,82427,4,7,Tourist,Tourism,Single,0,1,0,0,12,Approved
44,Rwanda,Bachelor,2,6.7,41520,2,3,Tourist,Tourism,Single,0,1,0,0,74,Rejected
40,Norway,Bachelor,2,7.3,58763,2,5,Student,Education,Single,0,1,0,1,30,Approved
55,Israel,High School,3,5.9,24355,2,10,Student,Education,Divorced,0,0,0,1,48,Rejected
38,Ghana,Bachelor,8,7.2,55874,1,5,Work,Employment,Divorced,1,1,0,1,66,Rejected
50,Sweden,Master,10,8.4,40203,1,2,Business,Business,Married,2,1,1,1,46,Approved
61,Kenya,PhD,23,9.0,125309,1,3,Work,Employment,Divorced,0,0,1,1,59,Approved
23,Germany,Master,2,7.9,51947,3,12,Student,Education,Single,0,1,0,1,21,Approved
69,Kuwait,Bachelor,1,6.6,52007,0,0,Business,Business,Single,0,1,1,0,52,Rejected
18,Greece,Master,2,7.7,98119,1,5,Work,Employment,Married,0,0,0,1,45,Approved
55,Finland,Bachelor,9,6.0,25243,4,14,Tourist,Tourism,Single,0,1,0,0,57,Rejected
41,Saudi Arabia,Master,9,7.9,44512,2,2,Work,Employment,Divorced,2,1,1,0,19,Approved
32,Romania,Master,3,6.6,82582,4,14,Family,Family Reunion,Married,1,1,0,1,26,Approved
19,Germany,Master,2,6.8,40212,4,4,Business,Business,Divorced,2,1,1,1,47,Rejected
65,Ethiopia,Bachelor,5,6.1,63445,4,8,Tourist,Tourism,Divorced,1,0,0,1,51,Approved
67,Hungary,Bachelor,11,7.2,61822,2,8,Tourist,Tourism,Single,0,1,0,0,39,Approved
43,Colombia,Bachelor,4,6.3,49450,0,1,Work,Employment,Single,0,1,1,1,54,Rejected
67,Tanzania,Master,8,8.3,45296,4,8,Student,Education,Married,2,1,0,0,34,Approved
19,Poland,High School,0,5.2,16598,2,8,Business,Business,Single,0,0,1,1,31,Rejected
38,Morocco,High School,2,6.3,25315,0,0,Business,Business,Divorced,1,1,1,0,70,Rejected
35,Hong Kong,PhD,5,8.8,63300,3,4,Tourist,Tourism,Single,0,1,0,0,24,Approved
58,Turkey,High School,4,5.2,19690,3,11,Work,Employment,Single,0,1,1,1,72,Rejected
64,Cambodia,Master,10,7.9,62313,1,3,Business,Business,Single,0,1,1,1,81,Rejected
53,Mexico,Master,3,7.1,98727,0,4,Work,Employment,Widowed,2,1,1,1,71,Rejected
61,Poland,Bachelor,12,7.7,42517,4,15,Student,Education,Married,2,1,0,1,41,Approved
39,Algeria,Master,7,8.0,48614,4,10,Work,Employment,Divorced,1,1,1,0,76,Rejected
32,Finland,Bachelor,6,7.6,27722,4,14,Student,Education,Single,0,1,0,1,22,Approved
40,Saudi Arabia,Bachelor,12,6.3,22575,3,6,Tourist,Tourism,Married,2,1,0,0,26,Approved
43,Vietnam,High School,2,6.3,14404,1,4,Student,Education,Married,2,1,0,0,58,Rejected
56,China,Bachelor,1,7.0,43590,0,2,Student,Education,Widowed,2,1,0,1,35,Rejected
40,Turkey,PhD,11,8.8,181004,1,3,Work,Employment,Divorced,0,1,1,0,18,Approved
27,Spain,Bachelor,4,6.6,52194,0,1,Business,Business,Married,2,0,1,0,46,Rejected
26,Morocco,High School,2,6.2,22967,3,11,Business,Business,Single,0,1,0,0,52,Rejected
65,Slovakia,Master,6,7.3,85547,0,2,Business,Business,Married,0,0,0,0,47,Rejected
53,Switzerland,Bachelor,3,6.3,34366,4,8,Student,Education,Married,0,0,0,1,59,Approved
66,Sweden,Master,3,8.3,56679,1,6,Business,Business,Single,0,0,0,0,51,Rejected
45,Vietnam,Master,10,8.1,41512,4,8,Work,Employment,Married,2,1,1,1,71,Rejected
26,Iran,High School,3,6.9,27667,2,4,Student,Education,Single,0,0,0,0,71,Rejected
34,Nepal,High School,4,6.4,16675,2,4,Student,Education,Married,1,1,0,1,43,Approved
22,Canada,Bachelor,0,6.7,65767,4,10,Student,Education,Widowed,2,1,0,1,47,Approved
18,Brazil,Master,2,7.9,109605,2,3,Business,Business,Married,3,1,0,0,40,Approved
32,Pakistan,High School,0,5.2,26267,1,2,Family,Family Reunion,Married,0,1,0,1,22,Approved
66,South Africa,Master,7,7.8,107039,2,5,Tourist,Tourism,Married,2,1,0,1,27,Rejected
47,Greece,Master,19,6.7,79737,1,1,Tourist,Tourism,Divorced,1,0,0,0,51,Approved
64,Nigeria,Master,7,6.8,92031,2,9,Tourist,Tourism,Married,1,1,0,0,43,Approved
18,India,Master,2,6.9,45158,3,4,Student,Education,Single,0,1,0,1,48,Approved
56,Poland,Master,5,7.8,65722,3,8,Work,Employment,Single,0,1,1,1,20,Approved
59,Nigeria,PhD,10,7.9,142496,4,12,Work,Employment,Single,0,1,1,1,32,Approved
35,Ghana,PhD,5,7.7,103471,4,16,Student,Education,Married,3,1,0,0,89,Rejected
59,Czech Republic,High School,1,6.3,11609,1,4,Tourist,Tourism,Married,2,0,0,1,33,Rejected
21,Egypt,High School,0,5.9,17570,2,4,Student,Education,Married,2,1,0,1,33,Approved
52,Belgium,Bachelor,2,7.1,76380,1,4,Business,Business,Divorced,2,1,0,1,43,Approved
41,Portugal,Master,12,8.0,57345,2,4,Student,Education,Widowed,0,1,0,0,25,Approved
64,Thailand,Master,6,7.0,85753,4,14,Business,Business,Divorced,2,0,1,0,33,Rejected
35,Denmark,Master,6,8.0,88389,3,6,Student,Education,Single,0,1,0,0,67,Approved
59,Mexico,Bachelor,6,7.3,32833,0,5,Business,Business,Single,0,1,0,1,61,Rejected
63,New Zealand,Bachelor,10,6.4,75795,4,14,Work,Employment,Single,0,1,1,1,60,Approved
40,Qatar,Master,4,6.9,43038,3,5,Tourist,Tourism,Widowed,0,1,0,0,41,Approved
54,UAE,Master,15,7.7,63349,4,13,Work,Employment,Divorced,1,1,1,1,67,Approved
65,Lebanon,PhD,7,7.9,127843,3,5,Student,Education,Widowed,2,1,0,1,39,Approved
36,Chile,PhD,6,8.0,103620,3,9,Tourist,Tourism,Single,0,1,0,0,42,Approved
44,Norway,Bachelor,13,7.4,77513,2,7,Tourist,Tourism,Single,0,1,0,0,21,Approved
35,Portugal,High School,2,6.8,26315,3,11,Work,Employment,Single,0,1,1,0,38,Approved
53,China,Master,3,7.7,75017,2,10,Business,Business,Single,0,1,0,0,42,Approved
53,Brazil,Master,10,8.2,115965,0,6,Work,Employment,Single,0,1,1,1,40,Rejected
44,Bangladesh,Bachelor,9,6.3,68695,3,7,Business,Business,Married,1,1,0,0,86,Rejected
38,Bulgaria,Master,11,7.5,101458,0,7,Student,Education,Single,0,0,0,1,34,Approved
24,Peru,Master,2,8.1,98849,4,16,Tourist,Tourism,Single,0,1,0,1,75,Rejected
44,Portugal,Bachelor,0,6.1,20484,1,5,Business,Business,Married,3,0,0,1,85,Rejected
56,Turkey,Bachelor,4,7.6,24876,2,4,Student,Education,Married,3,1,0,0,75,Rejected
54,Ethiopia,Bachelor,6,6.2,57201,1,4,Student,Education,Divorced,2,1,0,1,25,Approved
64,Thailand,Bachelor,7,6.2,77211,2,4,Work,Employment,Married,2,0,1,1,40,Approved
42,Jordan,Master,7,8.5,117046,1,2,Student,Education,Divorced,0,0,0,1,97,Rejected
54,Ireland,PhD,19,9.2,120487,0,2,Student,Education,Divorced,1,1,0,1,22,Approved
25,Mexico,Master,2,8.4,99029,1,7,Student,Education,Single,0,1,0,1,89,Rejected
19,Denmark,Master,2,8.2,89606,1,4,Business,Business,Divorced,0,1,1,0,28,Approved
44,Hong Kong,Master,12,7.1,78326,2,8,Work,Employment,Married,1,1,1,1,44,Approved
50,Taiwan,Master,5,8.1,113709,3,7,Work,Employment,Widowed,1,1,1,1,38,Approved
24,Belgium,Master,2,8.5,90353,2,3,Business,Business,Married,2,1,0,0,22,Approved
26,Japan,High School,3,5.6,6762,3,5,Student,Education,Married,3,1,0,1,29,Approved
40,Argentina,PhD,10,8.9,194612,0,6,Tourist,Tourism,Single,0,0,0,1,44,Approved
69,Australia,Master,10,6.9,83095,4,10,Work,Employment,Divorced,1,1,0,0,18,Approved
52,Netherlands,Bachelor,2,7.8,73215,1,3,Business,Business,Married,3,1,1,0,70,Rejected
50,Croatia,Bachelor,7,6.6,51044,3,12,Student,Education,Married,1,1,0,1,70,Approved
35,Algeria,High School,0,5.1,7114,3,3,Work,Employment,Married,0,1,1,0,18,Approved
68,Sweden,Bachelor,11,6.8,44701,0,6,Business,Business,Single,0,1,0,1,15,Approved
35,Sri Lanka,Master,6,6.9,102925,1,7,Family,Family Reunion,Single,0,1,0,1,70,Rejected
55,Lebanon,Master,18,7.6,104532,3,5,Tourist,Tourism,Married,1,1,0,0,58,Approved
32,Kenya,PhD,5,8.8,101812,0,3,Work,Employment,Single,0,1,1,0,52,Approved
35,Finland,Master,9,7.3,65952,3,10,Student,Education,Divorced,0,1,0,1,62,Approved
53,Ghana,Bachelor,12,6.1,77928,0,6,Student,Education,Divorced,2,1,0,0,38,Approved
32,Portugal,PhD,5,8.9,134796,1,4,Work,Employment,Widowed,1,0,1,1,46,Rejected
64,Rwanda,Bachelor,10,7.5,48302,4,12,Student,Education,Married,3,1,0,1,88,Rejected
68,Indonesia,Master,6,6.6,78081,0,4,Family,Family Reunion,Widowed,0,1,0,1,57,Approved
54,Rwanda,Master,17,8.4,71417,3,11,Tourist,Tourism,Married,0,0,0,0,70,Rejected
52,Romania,Master,10,8.4,58908,1,1,Tourist,Tourism,Widowed,1,1,0,1,55,Approved
36,Vietnam,Master,3,6.9,50086,0,7,Business,Business,Single,0,1,0,1,54,Approved
21,Bangladesh,Bachelor,0,7.5,63844,4,10,Student,Education,Single,0,1,0,1,84,Rejected
58,Ireland,Bachelor,12,7.6,30184,2,2,Student,Education,Divorced,2,0,0,0,89,Rejected
45,Sri Lanka,Bachelor,3,6.8,47699,2,3,Business,Business,Married,1,1,0,1,52,Approved
37,Qatar,Master,12,6.7,118040,0,0,Work,Employment,Married,2,1,1,1,26,Approved
56,UAE,Bachelor,5,7.4,40053,1,7,Work,Employment,Single,0,1,1,0,18,Approved
35,Vietnam,Master,7,7.0,78917,2,8,Work,Employment,Married,0,1,1,0,54,Approved
22,Netherlands,PhD,5,7.1,65891,4,5,Tourist,Tourism,Divorced,2,1,0,0,13,Approved
68,Thailand,High School,3,6.6,7907,4,14,Work,Employment,Married,3,1,1,1,52,Approved
68,UK,Bachelor,4,6.3,34254,3,5,Work,Employment,Married,3,1,1,1,48,Approved
46,Thailand,Master,18,8.0,63592,3,10,Student,Education,Widowed,2,1,0,1,22,Approved
21,Italy,Bachelor,0,6.6,63662,4,7,Student,Education,Married,2,1,0,0,43,Approved
33,Jordan,High School,0,6.8,11643,4,5,Tourist,Tourism,Married,1,0,0,1,56,Rejected
51,Ethiopia,High School,2,6.9,25637,4,16,Business,Business,Single,0,1,0,0,48,Approved
62,Canada,Master,17,7.7,101645,0,3,Work,Employment,Married,0,1,0,1,22,Approved
49,Hungary,Bachelor,9,6.1,31393,2,5,Business,Business,Single,0,1,1,0,56,Approved
65,Singapore,PhD,24,7.6,115808,2,5,Work,Employment,Single,0,1,0,1,55,Approved
25,Tanzania,Bachelor,0,7.0,58501,1,3,Work,Employment,Married,1,1,1,1,48,Approved
38,New Zealand,Bachelor,11,7.4,72843,1,2,Business,Business,Married,1,1,1,1,47,Approved
23,Philippines,Master,2,6.6,82052,0,2,Family,Family Reunion,Widowed,0,0,0,1,22,Approved
47,Taiwan,PhD,14,8.3,102046,2,8,Family,Family Reunion,Single,0,1,0,1,48,Approved
50,Bangladesh,PhD,18,9.1,62610,1,5,Student,Education,Single,0,1,0,1,37,Approved
65,Bangladesh,Bachelor,12,7.3,34817,0,7,Tourist,Tourism,Married,2,1,0,1,50,Approved
51,Belgium,Bachelor,5,6.2,40238,3,10,Student,Education,Married,3,1,0,1,22,Approved
44,Bulgaria,Bachelor,14,6.9,69165,1,5,Tourist,Tourism,Single,0,1,0,0,56,Rejected
39,Chile,PhD,8,7.8,86223,2,6,Work,Employment,Married,3,1,1,0,46,Approved
45,Netherlands,Master,16,8.3,105658,0,3,Work,Employment,Married,1,1,1,0,45,Approved
56,Croatia,Bachelor,7,7.3,68745,2,4,Business,Business,Single,0,1,1,0,36,Approved
65,Ukraine,High School,1,6.7,9614,2,4,Tourist,Tourism,Divorced,0,1,0,1,61,Rejected
40,Taiwan,Bachelor,8,7.8,49766,1,3,Work,Employment,Single,0,1,0,1,36,Approved
55,Lebanon,Bachelor,7,6.2,76552,2,10,Business,Business,Married,2,1,0,1,30,Approved
60,Israel,Bachelor,14,7.4,23399,4,13,Tourist,Tourism,Divorced,0,1,0,0,16,Approved
61,Bulgaria,Master,6,6.9,50307,2,2,Student,Education,Single,0,0,0,0,77,Rejected
66,Morocco,Bachelor,4,7.6,28390,1,7,Work,Employment,Single,0,1,1,1,14,Approved
18,Bangladesh,Master,2,7.6,117818,2,3,Student,Education,Single,0,0,0,0,63,Rejected
59,Cambodia,Bachelor,9,6.7,42971,1,1,Student,Education,Single,0,1,0,1,30,Approved
18,Kuwait,Bachelor,0,8.0,61755,3,11,Business,Business,Single,0,1,1,1,42,Approved
56,Israel,Bachelor,2,6.1,21822,2,6,Work,Employment,Single,0,1,1,1,64,Approved
43,Germany,PhD,7,7.7,107057,0,3,Tourist,Tourism,Married,2,1,0,0,52,Approved
25,Brazil,High School,0,6.0,11568,3,5,Business,Business,Married,3,0,0,0,56,Approved
32,Norway,PhD,5,7.3,153330,3,8,Family,Family Reunion,Married,2,1,0,1,49,Approved
63,Iran,Bachelor,1,7.1,67450,4,14,Work,Employment,Married,1,1,1,0,24,Approved
45,Sri Lanka,Bachelor,6,7.2,62303,0,2,Student,Education,Married,2,1,0,1,29,Approved
24,Belgium,Master,2,7.7,88244,3,9,Tourist,Tourism,Divorced,2,1,0,1,16,Approved
29,France,Master,2,8.3,43854,3,7,Work,Employment,Married,1,1,1,1,48,Approved
46,Nigeria,Master,17,7.5,74328,4,5,Tourist,Tourism,Married,1,0,0,0,43,Rejected
61,India,Bachelor,7,6.4,37698,2,10,Work,Employment,Married,2,0,1,1,66,Rejected
57,Hong Kong,PhD,16,7.7,156151,3,8,Work,Employment,Single,0,1,1,1,55,Approved
39,New Zealand,Master,14,7.2,58069,1,1,Student,Education,Single,0,1,0,1,56,Approved
69,Poland,Master,5,7.2,89474,4,8,Student,Education,Married,1,1,0,0,51,Approved
33,UAE,Master,7,7.2,65824,2,9,Tourist,Tourism,Married,3,1,0,0,44,Approved
62,South Korea,High School,1,6.8,19594,2,10,Work,Employment,Widowed,2,0,1,1,22,Approved
26,Vietnam,Bachelor,3,6.8,28575,0,7,Student,Education,Single,0,0,0,0,55,Rejected
66,China,Master,9,7.4,101207,3,8,Student,Education,Single,0,1,0,0,50,Approved
49,Poland,Master,4,6.9,47380,0,7,Work,Employment,Married,0,1,0,1,53,Rejected
36,Nigeria,Master,6,6.9,69407,0,3,Student,Education,Married,0,1,0,1,64,Approved
43,Malaysia,High School,3,6.4,22841,0,1,Work,Employment,Single,0,1,1,0,78,Rejected
61,South Africa,High School,1,5.6,6197,4,16,Work,Employment,Married,1,1,1,0,42,Rejected
63,Pakistan,High School,3,6.0,15328,3,13,Business,Business,Divorced,2,1,0,1,33,Rejected
45,Nigeria,Master,12,7.2,119582,4,11,Business,Business,Single,0,1,1,1,41,Approved
35,Sri Lanka,Bachelor,8,7.8,48187,3,3,Business,Business,Single,0,1,1,1,23,Approved
22,China,Bachelor,0,7.0,32082,4,11,Business,Business,Married,2,1,1,1,49,Rejected
33,Argentina,Master,2,8.3,116904,2,10,Work,Employment,Divorced,2,1,1,1,22,Approved
47,Indonesia,High School,0,5.2,17939,1,6,Business,Business,Single,0,1,1,1,27,Approved
49,Indonesia,Bachelor,6,7.6,74971,2,5,Family,Family Reunion,Married,2,1,0,1,22,Approved
25,Bangladesh,Master,2,7.4,77130,4,10,Work,Employment,Married,2,1,0,0,25,Approved
50,Turkey,Master,18,7.0,86619,4,8,Family,Family Reunion,Divorced,2,1,0,1,26,Approved
56,Colombia,Master,14,6.6,88714,2,7,Family,Family Reunion,Married,2,1,0,1,26,Approved
64,Poland,Bachelor,6,7.7,67062,2,4,Family,Family Reunion,Single,0,1,0,1,86,Rejected
34,UK,Bachelor,8,7.5,60134,1,7,Work,Employment,Single,0,1,1,1,50,Rejected
61,Bangladesh,Master,13,7.1,89084,0,4,Work,Employment,Single,0,1,1,1,79,Rejected
52,Slovakia,High School,1,5.6,20183,3,10,Work,Employment,Divorced,1,1,1,0,36,Rejected
34,Netherlands,Bachelor,9,6.1,23566,2,4,Work,Employment,Divorced,2,1,1,0,69,Rejected
23,Egypt,Master,2,7.2,66797,4,9,Family,Family Reunion,Married,0,1,0,1,82,Rejected
52,Ireland,Bachelor,6,7.9,39627,1,4,Student,Education,Married,1,1,0,0,29,Approved
48,UAE,Bachelor,10,7.3,41911,0,4,Tourist,Tourism,Married,1,1,0,0,41,Approved
68,Israel,Bachelor,1,8.0,76300,4,16,Student,Education,Single,0,1,0,0,34,Approved
61,Spain,PhD,8,9.3,185103,4,9,Work,Employment,Single,0,1,1,0,15,Approved
45,Cambodia,Bachelor,12,7.4,25516,3,8,Student,Education,Married,3,1,0,0,58,Approved
29,Peru,Bachelor,6,7.2,20311,2,2,Work,Employment,Married,3,1,1,1,57,Rejected
46,Germany,Master,2,8.3,98121,0,2,Work,Employment,Single,0,1,1,1,21,Approved
22,Hong Kong,Master,2,6.8,114403,2,8,Family,Family Reunion,Single,0,0,0,1,44,Approved
40,Russia,Bachelor,8,6.5,78103,3,11,Work,Employment,Single,0,1,0,1,46,Approved
64,Denmark,Master,6,7.4,100452,4,9,Work,Employment,Single,0,1,1,1,26,Approved
52,Mexico,Master,15,6.8,51970,0,3,Student,Education,Married,2,1,0,1,44,Approved
68,Bulgaria,Bachelor,6,6.0,51130,3,10,Tourist,Tourism,Married,3,1,0,0,16,Approved
20,Malaysia,Master,2,7.3,117174,1,6,Business,Business,Married,0,1,1,1,54,Approved
38,Qatar,Bachelor,3,6.5,59650,0,2,Tourist,Tourism,Married,3,1,0,1,49,Approved
55,Switzerland,Bachelor,4,6.4,40633,0,0,Work,Employment,Single,0,1,0,1,58,Rejected
59,Egypt,Master,5,8.1,96897,0,0,Business,Business,Married,2,1,0,1,31,Approved
68,China,Bachelor,8,6.9,21003,2,4,Work,Employment,Divorced,0,1,1,1,85,Rejected
32,Netherlands,Bachelor,8,7.0,74907,3,7,Student,Education,Single,0,1,0,0,35,Approved
59,France,Master,11,7.6,72491,0,7,Work,Employment,Married,3,1,1,1,22,Approved
45,Germany,High School,3,6.1,11566,2,4,Work,Employment,Married,3,0,0,0,81,Rejected
65,Czech Republic,High School,1,6.0,18680,1,2,Family,Family Reunion,Single,0,1,0,1,80,Rejected
28,Spain,Bachelor,4,7.7,62564,2,4,Work,Employment,Married,3,1,1,1,29,Approved
58,Iran,Bachelor,12,6.8,24729,1,3,Student,Education,Single,0,1,0,1,34,Rejected
69,Ukraine,Master,11,7.7,115524,2,10,Student,Education,Widowed,2,1,0,1,60,Rejected
44,Serbia,Master,10,7.1,53490,0,2,Work,Employment,Single,0,1,1,1,48,Approved
22,Kuwait,Bachelor,0,6.7,60808,0,5,Work,Employment,Single,0,1,0,1,37,Rejected
22,New Zealand,Bachelor,0,7.9,67366,0,3,Student,Education,Single,0,1,0,0,24,Approved
53,Mexico,Master,4,7.1,84808,4,11,Student,Education,Single,0,1,0,1,49,Approved
59,Philippines,Master,14,6.9,96156,2,2,Tourist,Tourism,Single,0,1,0,0,57,Approved
32,UAE,Bachelor,9,6.9,47620,1,1,Work,Employment,Married,0,1,0,0,70,Rejected
26,Bangladesh,Bachelor,3,7.8,72243,3,5,Business,Business,Widowed,0,1,0,0,24,Approved
31,Argentina,Master,3,8.4,56988,1,6,Student,Education,Single,0,1,0,0,26,Approved
34,Austria,Bachelor,3,7.2,38666,1,7,Business,Business,Divorced,0,1,0,1,44,Approved
39,Myanmar,Bachelor,3,6.3,33363,4,5,Work,Employment,Single,0,1,1,1,37,Approved
59,France,PhD,24,8.9,191786,1,4,Business,Business,Single,0,1,1,1,29,Approved
57,Vietnam,Master,12,6.5,88789,0,7,Student,Education,Married,0,1,0,1,34,Approved
47,Chile,Master,9,8.3,100515,4,5,Work,Employment,Single,0,1,0,1,30,Approved
58,New Zealand,High School,1,6.4,24724,0,5,Student,Education,Married,3,0,0,1,61,Rejected
42,Saudi Arabia,Bachelor,6,7.1,32443,0,5,Family,Family Reunion,Single,0,1,0,1,47,Approved
24,Croatia,Master,2,7.1,43728,2,6,Work,Employment,Married,0,1,1,0,50,Rejected
28,Pakistan,Master,3,6.6,53204,0,3,Business,Business,Single,0,1,0,1,44,Approved
21,Bangladesh,Master,2,8.3,92790,3,3,Student,Education,Single,0,1,0,1,25,Approved
35,Russia,Bachelor,8,7.5,71351,4,15,Business,Business,Married,3,1,1,0,54,Approved
46,Kenya,Master,6,7.6,116127,4,12,Tourist,Tourism,Married,0,1,0,1,28,Approved
34,Serbia,Bachelor,6,6.5,20041,1,3,Business,Business,Single,0,0,0,1,31,Approved
67,France,Master,7,6.9,63793,2,4,Work,Employment,Divorced,1,0,1,1,50,Approved
46,UAE,Bachelor,8,7.6,20829,4,14,Student,Education,Divorced,1,1,0,1,59,Approved
56,Nepal,Bachelor,8,6.7,48365,0,5,Business,Business,Married,3,0,1,1,25,Approved
51,Jordan,Bachelor,5,7.8,51238,3,11,Business,Business,Married,2,1,1,0,50,Approved
30,Denmark,PhD,5,9.1,87257,2,3,Tourist,Tourism,Married,3,1,0,0,26,Approved
62,Hong Kong,PhD,22,9.1,131910,0,2,Work,Employment,Single,0,1,1,1,35,Approved
39,Netherlands,Bachelor,6,6.4,35274,2,10,Work,Employment,Single,0,1,0,1,43,Approved
33,Saudi Arabia,PhD,5,8.0,158312,0,5,Work,Employment,Married,2,1,1,1,54,Approved
54,Sri Lanka,Bachelor,2,7.2,32067,2,3,Work,Employment,Single,0,1,1,1,48,Rejected
54,Chile,Bachelor,6,7.1,68367,1,7,Student,Education,Single,0,1,0,0,19,Approved
40,Japan,Master,4,8.0,119084,1,6,Work,Employment,Married,1,1,0,1,34,Rejected
23,China,Master,2,8.2,110190,2,4,Student,Education,Single,0,1,0,1,55,Rejected
54,South Korea,High School,2,6.5,12615,3,13,Business,Business,Married,3,1,1,0,66,Rejected
36,Belgium,Bachelor,13,6.1,77644,0,1,Work,Employment,Married,3,1,1,0,24,Approved
44,South Korea,Bachelor,12,7.8,32011,2,7,Student,Education,Married,1,1,0,1,76,Rejected
26,Romania,Bachelor,2,6.9,71861,4,7,Work,Employment,Single,0,1,1,1,56,Approved
50,Turkey,Bachelor,14,7.9,32013,3,9,Business,Business,Single,0,1,0,1,44,Approved
44,Japan,High School,0,5.7,7413,0,6,Work,Employment,Single,0,0,0,1,46,Rejected
40,Indonesia,Bachelor,7,6.1,37308,4,8,Work,Employment,Single,0,1,0,1,54,Approved
52,Denmark,PhD,11,7.8,91466,2,8,Work,Employment,Single,0,1,1,0,47,Approved
49,Russia,Bachelor,11,7.5,55271,2,9,Student,Education,Married,3,1,0,1,72,Rejected
23,Argentina,Master,2,7.6,108451,2,5,Tourist,Tourism,Divorced,2,1,0,1,12,Approved
61,Saudi Arabia,Bachelor,8,7.6,53957,2,3,Work,Employment,Divorced,0,1,1,0,36,Approved
30,Hungary,Bachelor,4,7.5,38913,0,4,Family,Family Reunion,Married,3,1,0,1,58,Approved
49,New Zealand,PhD,14,8.9,174000,4,13,Tourist,Tourism,Single,0,1,0,0,50,Approved
30,Mexico,High School,3,6.9,21464,0,4,Business,Business,Married,1,1,0,0,54,Rejected
40,Czech Republic,High School,3,6.3,28206,2,7,Work,Employment,Married,3,0,1,1,69,Rejected
30,Kuwait,Bachelor,6,7.3,50122,1,1,Work,Employment,Widowed,0,1,1,0,25,Approved
47,Malaysia,High School,0,6.8,15223,1,3,Student,Education,Married,2,1,0,1,71,Rejected
46,France,Bachelor,0,7.8,37772,4,15,Tourist,Tourism,Divorced,1,1,0,0,46,Approved
18,Indonesia,High School,0,6.6,8351,0,0,Student,Education,Married,1,1,0,1,48,Approved
62,Romania,Bachelor,9,7.0,49689,4,5,Student,Education,Single,0,1,0,1,42,Approved
60,Norway,Master,18,7.8,84154,2,7,Tourist,Tourism,Single,0,1,0,0,24,Approved
26,Netherlands,Master,2,7.5,96623,1,3,Work,Employment,Married,0,1,0,0,58,Approved
37,Australia,Master,5,8.2,114800,2,5,Work,Employment,Married,1,1,0,1,24,Approved
51,Mexico,Master,5,6.8,69101,1,2,Business,Business,Married,2,1,1,1,22,Approved
37,Spain,Bachelor,5,6.2,74011,2,8,Work,Employment,Single,0,0,1,1,37,Rejected
67,Germany,Master,14,6.8,99316,2,9,Work,Employment,Single,0,1,0,0,41,Approved
57,Romania,Bachelor,8,6.3,74130,4,14,Student,Education,Married,0,1,0,0,29,Approved
31,Finland,Bachelor,3,7.1,44197,0,5,Work,Employment,Divorced,0,1,1,1,24,Approved
22,UK,Master,2,7.6,71219,3,3,Work,Employment,Married,1,1,1,0,43,Rejected
